model_id,panel,panel_seed,label_order,depmap_column
ACH-000178,19,2690125865436743862,43,SGF29 (112869)
ACH-000178,19,2690125865436743862,44,CDK4 (1019)
ACH-000178,19,2690125865436743862,45,CRLS1 (54675)
ACH-000178,19,2690125865436743862,46,GPX4 (2879)
ACH-000178,19,2690125865436743862,47,UBE2Z (65264)
ACH-000178,19,2690125865436743862,48,YME1L1 (10730)
ACH-000178,19,2690125865436743862,49,PAXIP1 (22976)
ACH-000178,19,2690125865436743862,50,PAICS (10606)
ACH-000348,0,4435162976401698012,1,SCAP (22937)
ACH-000348,0,4435162976401698012,2,MEN1 (4221)
ACH-000348,0,4435162976401698012,3,ACO2 (50)
ACH-000348,0,4435162976401698012,4,CBLL1 (79872)
ACH-000348,0,4435162976401698012,5,CREBBP (1387)
ACH-000348,0,4435162976401698012,6,BPTF (2186)
ACH-000348,0,4435162976401698012,7,MRPS12 (6183)
ACH-000348,0,4435162976401698012,8,ARF4 (378)
ACH-000348,0,4435162976401698012,9,ISCA2 (122961)
ACH-000348,0,4435162976401698012,10,CHMP7 (91782)
ACH-000348,0,4435162976401698012,11,MRPS11 (64963)
ACH-000348,0,4435162976401698012,12,MRPL39 (54148)
ACH-000348,0,4435162976401698012,13,TRIT1 (54802)
ACH-000348,0,4435162976401698012,14,CSNK1A1 (1452)
ACH-000348,0,4435162976401698012,15,WDR73 (84942)
ACH-000348,0,4435162976401698012,16,ELOF1 (84337)
ACH-000348,0,4435162976401698012,17,NDUFB11 (54539)
ACH-000348,0,4435162976401698012,18,MTG1 (92170)
ACH-000348,0,4435162976401698012,19,CRAMP1 (57585)
ACH-000348,0,4435162976401698012,20,ATP6V1H (51606)
ACH-000348,0,4435162976401698012,21,RPP25L (138716)
ACH-000348,0,4435162976401698012,22,AP2M1 (1173)
ACH-000348,0,4435162976401698012,23,CFLAR (8837)
ACH-000348,0,4435162976401698012,24,ATF4 (468)
ACH-000348,0,4435162976401698012,25,CEP85 (64793)
ACH-000348,0,4435162976401698012,26,GLRX5 (51218)
ACH-000348,0,4435162976401698012,27,TDP2 (51567)
ACH-000348,0,4435162976401698012,28,CCNB1 (891)
ACH-000348,0,4435162976401698012,29,ATXN7L3 (56970)
ACH-000348,0,4435162976401698012,30,ASCC3 (10973)
ACH-000348,0,4435162976401698012,31,TACC3 (10460)
ACH-000348,0,4435162976401698012,32,GPX4 (2879)
ACH-000348,0,4435162976401698012,33,TMED10 (10972)
ACH-000348,0,4435162976401698012,34,FAM50A (9130)
ACH-000348,0,4435162976401698012,35,RGP1 (9827)
ACH-000348,0,4435162976401698012,36,SLC3A2 (6520)
ACH-000348,0,4435162976401698012,37,WDR48 (57599)
ACH-000348,0,4435162976401698012,38,MAD2L1BP (9587)
ACH-000348,0,4435162976401698012,39,MED9 (55090)
ACH-000348,0,4435162976401698012,40,UBR5 (51366)
ACH-000348,0,4435162976401698012,41,TYMS (7298)
ACH-000348,0,4435162976401698012,42,DNM1L (10059)
ACH-000348,0,4435162976401698012,43,HEMK2 (29104)
ACH-000348,0,4435162976401698012,44,PTDSS1 (9791)
ACH-000348,0,4435162976401698012,45,TIPRL (261726)
ACH-000348,0,4435162976401698012,46,MED24 (9862)
ACH-000348,0,4435162976401698012,47,FBXO42 (54455)
ACH-000348,0,4435162976401698012,48,GTF3C3 (9330)
ACH-000348,0,4435162976401698012,49,XYLT2 (64132)
ACH-000348,0,4435162976401698012,50,BRAF (673)
ACH-000348,1,2589833091450087107,1,NDE1 (54820)
ACH-000348,1,2589833091450087107,2,PPA2 (27068)
ACH-000348,1,2589833091450087107,3,SUGT1 (10910)
ACH-000348,1,2589833091450087107,4,GART (2618)
ACH-000348,1,2589833091450087107,5,DHODH (1723)
ACH-000348,1,2589833091450087107,6,ELOF1 (84337)
ACH-000348,1,2589833091450087107,7,TOMM70 (9868)
ACH-000348,1,2589833091450087107,8,MED9 (55090)
ACH-000348,1,2589833091450087107,9,UBE2S (27338)
ACH-000348,1,2589833091450087107,10,ASNS (440)
ACH-000348,1,2589833091450087107,11,CDS2 (8760)
ACH-000348,1,2589833091450087107,12,YME1L1 (10730)
ACH-000348,1,2589833091450087107,13,TOE1 (114034)
ACH-000348,1,2589833091450087107,14,NDUFB3 (4709)
ACH-000348,1,2589833091450087107,15,SCAP (22937)
ACH-000348,1,2589833091450087107,16,PTPN11 (5781)
ACH-000348,1,2589833091450087107,17,GEMIN2 (8487)
ACH-000348,1,2589833091450087107,18,NIPBL (25836)
ACH-000348,1,2589833091450087107,19,PTPA (5524)
ACH-000348,1,2589833091450087107,20,SREBF1 (6720)
ACH-000348,1,2589833091450087107,21,DARS2 (55157)
ACH-000348,1,2589833091450087107,22,PAXIP1 (22976)
ACH-000348,1,2589833091450087107,23,PTK2 (5747)
ACH-000348,1,2589833091450087107,24,WDR1 (9948)
ACH-000348,1,2589833091450087107,25,AIFM1 (9131)
ACH-000348,1,2589833091450087107,26,STAMBP (10617)
ACH-000348,1,2589833091450087107,27,CAND1 (55832)
ACH-000348,1,2589833091450087107,28,MIPEP (4285)
ACH-000348,1,2589833091450087107,29,SYNCRIP (10492)
ACH-000348,1,2589833091450087107,30,NAMPT (10135)
ACH-000348,1,2589833091450087107,31,VPS4B (9525)
ACH-000348,1,2589833091450087107,32,INTS6 (26512)
ACH-000348,1,2589833091450087107,33,BCL9 (607)
ACH-000348,1,2589833091450087107,34,MED24 (9862)
ACH-000348,1,2589833091450087107,35,CAB39 (51719)
ACH-000348,1,2589833091450087107,36,FURIN (5045)
ACH-000348,1,2589833091450087107,37,DNAJC11 (55735)
ACH-000348,1,2589833091450087107,38,ZFP36L1 (677)
ACH-000348,1,2589833091450087107,39,AP2M1 (1173)
ACH-000348,1,2589833091450087107,40,RPIA (22934)
ACH-000348,1,2589833091450087107,41,NMT1 (4836)
ACH-000348,1,2589833091450087107,42,ANKRD49 (54851)
ACH-000348,1,2589833091450087107,43,PPP2R2A (5520)
ACH-000348,1,2589833091450087107,44,WWTR1 (25937)
ACH-000348,1,2589833091450087107,45,MRPL32 (64983)
ACH-000348,1,2589833091450087107,46,TFRC (7037)
ACH-000348,1,2589833091450087107,47,GCN1 (10985)
ACH-000348,1,2589833091450087107,48,FXN (2395)
ACH-000348,1,2589833091450087107,49,ELMO2 (63916)
ACH-000348,1,2589833091450087107,50,AMBRA1 (55626)
ACH-000348,2,16824844990819949617,1,IDH3A (3419)
ACH-000348,2,16824844990819949617,2,FURIN (5045)
ACH-000348,2,16824844990819949617,3,CTDSPL2 (51496)
ACH-000348,2,16824844990819949617,4,PCYT1A (5130)
ACH-000348,2,16824844990819949617,5,MAU2 (23383)
ACH-000348,2,16824844990819949617,6,KIF4A (24137)
ACH-000348,2,16824844990819949617,7,PAGR1 (79447)
ACH-000348,2,16824844990819949617,8,SERBP1 (26135)
ACH-000348,2,16824844990819949617,9,PGP (283871)
ACH-000348,2,16824844990819949617,10,SNAP23 (8773)
ACH-000348,2,16824844990819949617,11,P2RY6 (5031)
ACH-000348,2,16824844990819949617,12,PSMG2 (56984)
ACH-000348,2,16824844990819949617,13,SEPHS2 (22928)
ACH-000348,2,16824844990819949617,14,TMED2 (10959)
ACH-000348,2,16824844990819949617,15,PPP6C (5537)
ACH-000348,2,16824844990819949617,16,DYNLL1 (8655)
ACH-000348,2,16824844990819949617,17,UBE2Z (65264)
ACH-000348,2,16824844990819949617,18,TRAF7 (84231)
ACH-000348,2,16824844990819949617,19,TIMM22 (29928)
ACH-000348,2,16824844990819949617,20,ZMYND8 (23613)
ACH-000348,2,16824844990819949617,21,IRF2BP2 (359948)
ACH-000348,2,16824844990819949617,22,MVD (4597)
ACH-000348,2,16824844990819949617,23,NBAS (51594)
ACH-000348,2,16824844990819949617,24,SMC5 (23137)
ACH-000348,2,16824844990819949617,25,CAB39 (51719)
ACH-000348,2,16824844990819949617,26,GOLT1B (51026)
ACH-000348,2,16824844990819949617,27,KNTC1 (9735)
ACH-000348,2,16824844990819949617,28,METTL17 (64745)
ACH-000348,2,16824844990819949617,29,NCAPD3 (23310)
ACH-000348,2,16824844990819949617,30,PPA2 (27068)
ACH-000348,2,16824844990819949617,31,PARS2 (25973)
ACH-000348,2,16824844990819949617,32,CUL2 (8453)
ACH-000348,2,16824844990819949617,33,NPEPPS (9520)
ACH-000348,2,16824844990819949617,34,ASCC3 (10973)
ACH-000348,2,16824844990819949617,35,TIMM29 (90580)
ACH-000348,2,16824844990819949617,36,ZNF217 (7764)
ACH-000348,2,16824844990819949617,37,XRN1 (54464)
ACH-000348,2,16824844990819949617,38,MRPL18 (29074)
ACH-000348,2,16824844990819949617,39,RGP1 (9827)
ACH-000348,2,16824844990819949617,40,CREBBP (1387)
ACH-000348,2,16824844990819949617,41,TOE1 (114034)
ACH-000348,2,16824844990819949617,42,KANSL1 (284058)
ACH-000348,2,16824844990819949617,43,PTP4A1 (7803)
ACH-000348,2,16824844990819949617,44,CFLAR (8837)
ACH-000348,2,16824844990819949617,45,PGM3 (5238)
ACH-000348,2,16824844990819949617,46,BPTF (2186)
ACH-000348,2,16824844990819949617,47,NFE2L2 (4780)
ACH-000348,2,16824844990819949617,48,SHOC2 (8036)
ACH-000348,2,16824844990819949617,49,MCL1 (4170)
ACH-000348,2,16824844990819949617,50,SAMM50 (25813)
ACH-000348,3,11050204673138792145,1,TTC7A (57217)
ACH-000348,3,11050204673138792145,2,PPA2 (27068)
ACH-000348,3,11050204673138792145,3,MAU2 (23383)
ACH-000348,3,11050204673138792145,4,ADRM1 (11047)
ACH-000348,3,11050204673138792145,5,MEN1 (4221)
ACH-000348,3,11050204673138792145,6,DAXX (1616)
ACH-000348,3,11050204673138792145,7,ZWINT (11130)
ACH-000348,3,11050204673138792145,8,NIPBL (25836)
ACH-000348,3,11050204673138792145,9,COX15 (1355)
ACH-000348,3,11050204673138792145,10,NR2C2AP (126382)
ACH-000348,3,11050204673138792145,11,COX18 (285521)
ACH-000348,3,11050204673138792145,12,ACSL3 (2181)
ACH-000348,3,11050204673138792145,13,MRPS11 (64963)
ACH-000348,3,11050204673138792145,14,FAM210A (125228)
ACH-000348,3,11050204673138792145,15,POP7 (10248)
ACH-000348,3,11050204673138792145,16,HSD17B10 (3028)
ACH-000348,3,11050204673138792145,17,BSG (682)
ACH-000348,3,11050204673138792145,18,CFL1 (1072)
ACH-000348,3,11050204673138792145,19,HAUS8 (93323)
ACH-000348,3,11050204673138792145,20,SREBF1 (6720)
ACH-000348,3,11050204673138792145,21,TRIM28 (10155)
ACH-000348,3,11050204673138792145,22,MIPEP (4285)
ACH-000348,3,11050204673138792145,23,GOLGA7 (51125)
ACH-000348,3,11050204673138792145,24,CTDSPL2 (51496)
ACH-000348,3,11050204673138792145,25,THAP11 (57215)
ACH-000348,3,11050204673138792145,26,RBM18 (92400)
ACH-000348,3,11050204673138792145,27,CCAR1 (55749)
ACH-000348,3,11050204673138792145,28,SOX9 (6662)
ACH-000348,3,11050204673138792145,29,MRPS7 (51081)
ACH-000348,3,11050204673138792145,30,KNTC1 (9735)
ACH-000348,3,11050204673138792145,31,FDX1 (2230)
ACH-000348,3,11050204673138792145,32,MYH9 (4627)
ACH-000348,3,11050204673138792145,33,ZEB1 (6935)
ACH-000348,3,11050204673138792145,34,MTG1 (92170)
ACH-000348,3,11050204673138792145,35,GART (2618)
ACH-000348,3,11050204673138792145,36,WDR7 (23335)
ACH-000348,3,11050204673138792145,37,MRPL4 (51073)
ACH-000348,3,11050204673138792145,38,TEDC1 (283643)
ACH-000348,3,11050204673138792145,39,TUBE1 (51175)
ACH-000348,3,11050204673138792145,40,REXO2 (25996)
ACH-000348,3,11050204673138792145,41,CTPS1 (1503)
ACH-000348,3,11050204673138792145,42,HAPSTR1 (29035)
ACH-000348,3,11050204673138792145,43,GCN1 (10985)
ACH-000348,3,11050204673138792145,44,CHMP7 (91782)
ACH-000348,3,11050204673138792145,45,H2BC9 (8345)
ACH-000348,3,11050204673138792145,46,ANLN (54443)
ACH-000348,3,11050204673138792145,47,USP7 (7874)
ACH-000348,3,11050204673138792145,48,ESCO2 (157570)
ACH-000348,3,11050204673138792145,49,WNK1 (65125)
ACH-000348,3,11050204673138792145,50,FLII (2314)
ACH-000348,4,11526975021464620718,1,DYNLL1 (8655)
ACH-000348,4,11526975021464620718,2,ANKRD49 (54851)
ACH-000348,4,11526975021464620718,3,PTK2 (5747)
ACH-000348,4,11526975021464620718,4,PAICS (10606)
ACH-000348,4,11526975021464620718,5,KIF14 (9928)
ACH-000348,4,11526975021464620718,6,ADAR (103)
ACH-000348,4,11526975021464620718,7,MBTPS2 (51360)
ACH-000348,4,11526975021464620718,8,NARS2 (79731)
ACH-000348,4,11526975021464620718,9,HSD17B10 (3028)
ACH-000348,4,11526975021464620718,10,TRIM28 (10155)
ACH-000348,4,11526975021464620718,11,SAMM50 (25813)
ACH-000348,4,11526975021464620718,12,CHMP5 (51510)
ACH-000348,4,11526975021464620718,13,NFE2L2 (4780)
ACH-000348,4,11526975021464620718,14,PPP6C (5537)
ACH-000348,4,11526975021464620718,15,MRPS6 (64968)
ACH-000348,4,11526975021464620718,16,HNF1A (6927)
ACH-000348,4,11526975021464620718,17,ADRM1 (11047)
ACH-000348,4,11526975021464620718,18,SLC25A26 (115286)
ACH-000348,4,11526975021464620718,19,GCN1 (10985)
ACH-000348,4,11526975021464620718,20,FGFR1 (2260)
ACH-000348,4,11526975021464620718,21,MYBBP1A (10514)
ACH-000348,4,11526975021464620718,22,TDP2 (51567)
ACH-000348,4,11526975021464620718,23,REXO2 (25996)
ACH-000348,4,11526975021464620718,24,TRIM37 (4591)
ACH-000348,4,11526975021464620718,25,DNAJC19 (131118)
ACH-000348,4,11526975021464620718,26,ASCC3 (10973)
ACH-000348,4,11526975021464620718,27,NXT1 (29107)
ACH-000348,4,11526975021464620718,28,MRPS5 (64969)
ACH-000348,4,11526975021464620718,29,TRNAU1AP (54952)
ACH-000348,4,11526975021464620718,30,SREBF1 (6720)
ACH-000348,4,11526975021464620718,31,CSNK1A1 (1452)
ACH-000348,4,11526975021464620718,32,KEAP1 (9817)
ACH-000348,4,11526975021464620718,33,H2BC5 (3017)
ACH-000348,4,11526975021464620718,34,RHOA (387)
ACH-000348,4,11526975021464620718,35,GART (2618)
ACH-000348,4,11526975021464620718,36,WDR7 (23335)
ACH-000348,4,11526975021464620718,37,RPUSD4 (84881)
ACH-000348,4,11526975021464620718,38,NONO (4841)
ACH-000348,4,11526975021464620718,39,NAMPT (10135)
ACH-000348,4,11526975021464620718,40,USP1 (7398)
ACH-000348,4,11526975021464620718,41,ATXN7L3 (56970)
ACH-000348,4,11526975021464620718,42,RNF4 (6047)
ACH-000348,4,11526975021464620718,43,CCNB1 (891)
ACH-000348,4,11526975021464620718,44,C19orf53 (28974)
ACH-000348,4,11526975021464620718,45,HECTD1 (25831)
ACH-000348,4,11526975021464620718,46,UBE2S (27338)
ACH-000348,4,11526975021464620718,47,PHF12 (57649)
ACH-000348,4,11526975021464620718,48,ARID2 (196528)
ACH-000348,4,11526975021464620718,49,MFN2 (9927)
ACH-000348,4,11526975021464620718,50,PPP1CA (5499)
ACH-000348,5,10063858916442505269,1,KCMF1 (56888)
ACH-000348,5,10063858916442505269,2,PPP1R15B (84919)
ACH-000348,5,10063858916442505269,3,H2BC9 (8345)
ACH-000348,5,10063858916442505269,4,ITGAV (3685)
ACH-000348,5,10063858916442505269,5,FAM98B (283742)
ACH-000348,5,10063858916442505269,6,PRDX1 (5052)
ACH-000348,5,10063858916442505269,7,HNF1B (6928)
ACH-000348,5,10063858916442505269,8,IMPDH2 (3615)
ACH-000348,5,10063858916442505269,9,KNTC1 (9735)
ACH-000348,5,10063858916442505269,10,MIPEP (4285)
ACH-000348,5,10063858916442505269,11,YME1L1 (10730)
ACH-000348,5,10063858916442505269,12,MRPL35 (51318)
ACH-000348,5,10063858916442505269,13,NR2C2AP (126382)
ACH-000348,5,10063858916442505269,14,WNK1 (65125)
ACH-000348,5,10063858916442505269,15,BRCA2 (675)
ACH-000348,5,10063858916442505269,16,MICOS10 (440574)
ACH-000348,5,10063858916442505269,17,ATP6V1H (51606)
ACH-000348,5,10063858916442505269,18,BCL9 (607)
ACH-000348,5,10063858916442505269,19,DLST (1743)
ACH-000348,5,10063858916442505269,20,MNAT1 (4331)
ACH-000348,5,10063858916442505269,21,MRPL49 (740)
ACH-000348,5,10063858916442505269,22,PPP1CB (5500)
ACH-000348,5,10063858916442505269,23,DOLPP1 (57171)
ACH-000348,5,10063858916442505269,24,COX15 (1355)
ACH-000348,5,10063858916442505269,25,NMNAT1 (64802)
ACH-000348,5,10063858916442505269,26,RAF1 (5894)
ACH-000348,5,10063858916442505269,27,HSD17B10 (3028)
ACH-000348,5,10063858916442505269,28,SREBF1 (6720)
ACH-000348,5,10063858916442505269,29,GOLGA7 (51125)
ACH-000348,5,10063858916442505269,30,PNKP (11284)
ACH-000348,5,10063858916442505269,31,UBE2S (27338)
ACH-000348,5,10063858916442505269,32,TSC22D2 (9819)
ACH-000348,5,10063858916442505269,33,CIT (11113)
ACH-000348,5,10063858916442505269,34,TSC1 (7248)
ACH-000348,5,10063858916442505269,35,ILK (3611)
ACH-000348,5,10063858916442505269,36,MRPL39 (54148)
ACH-000348,5,10063858916442505269,37,PTPN11 (5781)
ACH-000348,5,10063858916442505269,38,CCNB1 (891)
ACH-000348,5,10063858916442505269,39,JTB (10899)
ACH-000348,5,10063858916442505269,40,SLC38A2 (54407)
ACH-000348,5,10063858916442505269,41,NDUFAB1 (4706)
ACH-000348,5,10063858916442505269,42,GOLT1B (51026)
ACH-000348,5,10063858916442505269,43,SARS2 (54938)
ACH-000348,5,10063858916442505269,44,VPS37A (137492)
ACH-000348,5,10063858916442505269,45,HARS2 (23438)
ACH-000348,5,10063858916442505269,46,TOE1 (114034)
ACH-000348,5,10063858916442505269,47,LMNA (4000)
ACH-000348,5,10063858916442505269,48,GTF3C3 (9330)
ACH-000348,5,10063858916442505269,49,CDK8 (1024)
ACH-000348,5,10063858916442505269,50,CTNNB1 (1499)
ACH-000348,6,4907784316668345020,1,SNRPB2 (6629)
ACH-000348,6,4907784316668345020,2,LSM12 (124801)
ACH-000348,6,4907784316668345020,3,DOLPP1 (57171)
ACH-000348,6,4907784316668345020,4,TRAF7 (84231)
ACH-000348,6,4907784316668345020,5,MRPL32 (64983)
ACH-000348,6,4907784316668345020,6,OTUD5 (55593)
ACH-000348,6,4907784316668345020,7,RAD51D (5892)
ACH-000348,6,4907784316668345020,8,UFM1 (51569)
ACH-000348,6,4907784316668345020,9,USP7 (7874)
ACH-000348,6,4907784316668345020,10,SERBP1 (26135)
ACH-000348,6,4907784316668345020,11,COX15 (1355)
ACH-000348,6,4907784316668345020,12,RBM18 (92400)
ACH-000348,6,4907784316668345020,13,MTX2 (10651)
ACH-000348,6,4907784316668345020,14,ZFP36L1 (677)
ACH-000348,6,4907784316668345020,15,DDX39B (7919)
ACH-000348,6,4907784316668345020,16,SDHD (6392)
ACH-000348,6,4907784316668345020,17,SLC25A28 (81894)
ACH-000348,6,4907784316668345020,18,EED (8726)
ACH-000348,6,4907784316668345020,19,AP2S1 (1175)
ACH-000348,6,4907784316668345020,20,PRKAR1A (5573)
ACH-000348,6,4907784316668345020,21,NIPBL (25836)
ACH-000348,6,4907784316668345020,22,UMPS (7372)
ACH-000348,6,4907784316668345020,23,MBTPS1 (8720)
ACH-000348,6,4907784316668345020,24,ARID2 (196528)
ACH-000348,6,4907784316668345020,25,KRAS (3845)
ACH-000348,6,4907784316668345020,26,CCND1 (595)
ACH-000348,6,4907784316668345020,27,ATP1B3 (483)
ACH-000348,6,4907784316668345020,28,ARPC4 (10093)
ACH-000348,6,4907784316668345020,29,WNK1 (65125)
ACH-000348,6,4907784316668345020,30,EAPP (55837)
ACH-000348,6,4907784316668345020,31,ZMYND8 (23613)
ACH-000348,6,4907784316668345020,32,ADAR (103)
ACH-000348,6,4907784316668345020,33,SEPHS2 (22928)
ACH-000348,6,4907784316668345020,34,SLC2A1 (6513)
ACH-000348,6,4907784316668345020,35,SMARCB1 (6598)
ACH-000348,6,4907784316668345020,36,SHOC2 (8036)
ACH-000348,6,4907784316668345020,37,FPGS (2356)
ACH-000348,6,4907784316668345020,38,GLRX5 (51218)
ACH-000348,6,4907784316668345020,39,STIL (6491)
ACH-000348,6,4907784316668345020,40,FDFT1 (2222)
ACH-000348,6,4907784316668345020,41,UBIAD1 (29914)
ACH-000348,6,4907784316668345020,42,PET117 (100303755)
ACH-000348,6,4907784316668345020,43,NAA20 (51126)
ACH-000348,6,4907784316668345020,44,MIB1 (57534)
ACH-000348,6,4907784316668345020,45,METTL17 (64745)
ACH-000348,6,4907784316668345020,46,LIPT1 (51601)
ACH-000348,6,4907784316668345020,47,ARF4 (378)
ACH-000348,6,4907784316668345020,48,VEZF1 (7716)
ACH-000348,6,4907784316668345020,49,TRIT1 (54802)
ACH-000348,6,4907784316668345020,50,NDUFB6 (4712)
ACH-000348,7,13978402448787518047,1,PARD6B (84612)
ACH-000348,7,13978402448787518047,2,PDCD7 (10081)
ACH-000348,7,13978402448787518047,3,GEMIN4 (50628)
ACH-000348,7,13978402448787518047,4,MTG2 (26164)
ACH-000348,7,13978402448787518047,5,MED23 (9439)
ACH-000348,7,13978402448787518047,6,DAP3 (7818)
ACH-000348,7,13978402448787518047,7,COX7C (1350)
ACH-000348,7,13978402448787518047,8,MRPS14 (63931)
ACH-000348,7,13978402448787518047,9,UBE2S (27338)
ACH-000348,7,13978402448787518047,10,GART (2618)
ACH-000348,7,13978402448787518047,11,HSPA8 (3312)
ACH-000348,7,13978402448787518047,12,BRK1 (55845)
ACH-000348,7,13978402448787518047,13,WDR48 (57599)
ACH-000348,7,13978402448787518047,14,ATP6V0E1 (8992)
ACH-000348,7,13978402448787518047,15,SQLE (6713)
ACH-000348,7,13978402448787518047,16,MBTPS2 (51360)
ACH-000348,7,13978402448787518047,17,SMARCE1 (6605)
ACH-000348,7,13978402448787518047,18,SAMD4B (55095)
ACH-000348,7,13978402448787518047,19,ARMC5 (79798)
ACH-000348,7,13978402448787518047,20,TIGD3 (220359)
ACH-000348,7,13978402448787518047,21,TYMS (7298)
ACH-000348,7,13978402448787518047,22,MRPS10 (55173)
ACH-000348,7,13978402448787518047,23,GOLT1B (51026)
ACH-000348,7,13978402448787518047,24,CCND1 (595)
ACH-000348,7,13978402448787518047,25,PDCD5 (9141)
ACH-000348,7,13978402448787518047,26,ADRM1 (11047)
ACH-000348,7,13978402448787518047,27,DSCC1 (79075)
ACH-000348,7,13978402448787518047,28,GRSF1 (2926)
ACH-000348,7,13978402448787518047,29,ENO1 (2023)
ACH-000348,7,13978402448787518047,30,CUL2 (8453)
ACH-000348,7,13978402448787518047,31,GABPA (2551)
ACH-000348,7,13978402448787518047,32,EXOSC10 (5394)
ACH-000348,7,13978402448787518047,33,MRPL18 (29074)
ACH-000348,7,13978402448787518047,34,RAD51C (5889)
ACH-000348,7,13978402448787518047,35,BRAT1 (221927)
ACH-000348,7,13978402448787518047,36,CREBBP (1387)
ACH-000348,7,13978402448787518047,37,XRCC3 (7517)
ACH-000348,7,13978402448787518047,38,STAG2 (10735)
ACH-000348,7,13978402448787518047,39,ATP1B3 (483)
ACH-000348,7,13978402448787518047,40,PPP1CA (5499)
ACH-000348,7,13978402448787518047,41,SLC2A1 (6513)
ACH-000348,7,13978402448787518047,42,COX10 (1352)
ACH-000348,7,13978402448787518047,43,TKT (7086)
ACH-000348,7,13978402448787518047,44,CTNNB1 (1499)
ACH-000348,7,13978402448787518047,45,BRCA1 (672)
ACH-000348,7,13978402448787518047,46,EFR3A (23167)
ACH-000348,7,13978402448787518047,47,MRPL15 (29088)
ACH-000348,7,13978402448787518047,48,ATF4 (468)
ACH-000348,7,13978402448787518047,49,NPEPPS (9520)
ACH-000348,7,13978402448787518047,50,ARID2 (196528)
ACH-000348,8,14304461743052256925,1,CEP43 (11116)
ACH-000348,8,14304461743052256925,2,VARS2 (57176)
ACH-000348,8,14304461743052256925,3,HAPLN2 (60484)
ACH-000348,8,14304461743052256925,4,MRPS34 (65993)
ACH-000348,8,14304461743052256925,5,LDB1 (8861)
ACH-000348,8,14304461743052256925,6,POLG (5428)
ACH-000348,8,14304461743052256925,7,MIPEP (4285)
ACH-000348,8,14304461743052256925,8,XRN1 (54464)
ACH-000348,8,14304461743052256925,9,DNAJB13 (374407)
ACH-000348,8,14304461743052256925,10,WRN (7486)
ACH-000348,8,14304461743052256925,11,DOLPP1 (57171)
ACH-000348,8,14304461743052256925,12,MRPL55 (128308)
ACH-000348,8,14304461743052256925,13,KNTC1 (9735)
ACH-000348,8,14304461743052256925,14,CARS2 (79587)
ACH-000348,8,14304461743052256925,15,SAMD4B (55095)
ACH-000348,8,14304461743052256925,16,SDHA (6389)
ACH-000348,8,14304461743052256925,17,AIFM1 (9131)
ACH-000348,8,14304461743052256925,18,CYC1 (1537)
ACH-000348,8,14304461743052256925,19,DYNLL1 (8655)
ACH-000348,8,14304461743052256925,20,GRSF1 (2926)
ACH-000348,8,14304461743052256925,21,COX15 (1355)
ACH-000348,8,14304461743052256925,22,FOSL1 (8061)
ACH-000348,8,14304461743052256925,23,USP1 (7398)
ACH-000348,8,14304461743052256925,24,USE1 (55850)
ACH-000348,8,14304461743052256925,25,STAMBP (10617)
ACH-000348,8,14304461743052256925,26,CAD (790)
ACH-000348,8,14304461743052256925,27,WASHC2C (253725)
ACH-000348,8,14304461743052256925,28,TWNK (56652)
ACH-000348,8,14304461743052256925,29,PSMG1 (8624)
ACH-000348,8,14304461743052256925,30,PFDN1 (5201)
ACH-000348,8,14304461743052256925,31,SMARCB1 (6598)
ACH-000348,8,14304461743052256925,32,DDX19A (55308)
ACH-000348,8,14304461743052256925,33,MED23 (9439)
ACH-000348,8,14304461743052256925,34,GEMIN2 (8487)
ACH-000348,8,14304461743052256925,35,PRRC2A (7916)
ACH-000348,8,14304461743052256925,36,NAMPT (10135)
ACH-000348,8,14304461743052256925,37,PARS2 (25973)
ACH-000348,8,14304461743052256925,38,MED19 (219541)
ACH-000348,8,14304461743052256925,39,SNRPB2 (6629)
ACH-000348,8,14304461743052256925,40,UBR5 (51366)
ACH-000348,8,14304461743052256925,41,SLC25A26 (115286)
ACH-000348,8,14304461743052256925,42,TCOF1 (6949)
ACH-000348,8,14304461743052256925,43,BIRC6 (57448)
ACH-000348,8,14304461743052256925,44,SOD2 (6648)
ACH-000348,8,14304461743052256925,45,TSC1 (7248)
ACH-000348,8,14304461743052256925,46,GRB2 (2885)
ACH-000348,8,14304461743052256925,47,NMT1 (4836)
ACH-000348,8,14304461743052256925,48,HMBS (3145)
ACH-000348,8,14304461743052256925,49,LIPT1 (51601)
ACH-000348,8,14304461743052256925,50,GCN1 (10985)
ACH-000348,9,2740429558941338081,1,YME1L1 (10730)
ACH-000348,9,2740429558941338081,2,NHLRC2 (374354)
ACH-000348,9,2740429558941338081,3,TRPM7 (54822)
ACH-000348,9,2740429558941338081,4,WNK1 (65125)
ACH-000348,9,2740429558941338081,5,ACTB (60)
ACH-000348,9,2740429558941338081,6,ISCA2 (122961)
ACH-000348,9,2740429558941338081,7,RPAP2 (79871)
ACH-000348,9,2740429558941338081,8,GEMIN2 (8487)
ACH-000348,9,2740429558941338081,9,MRPS24 (64951)
ACH-000348,9,2740429558941338081,10,PRKAR1A (5573)
ACH-000348,9,2740429558941338081,11,EAPP (55837)
ACH-000348,9,2740429558941338081,12,FGFR1 (2260)
ACH-000348,9,2740429558941338081,13,PPM1D (8493)
ACH-000348,9,2740429558941338081,14,UMPS (7372)
ACH-000348,9,2740429558941338081,15,DNAJC11 (55735)
ACH-000348,9,2740429558941338081,16,FARS2 (10667)
